"customer_id","recency_days","frequency","monetary_value","r_score","f_score","m_score","rfm_score_string","customer_segment"
"17747.0","112 days 04:37:00",1,71.40,2,1,1,"211",Hibernating
"14745.0","112 days 02:45:00",12,2571.81,2,4,4,"244",Customers Needing Attention
"12513.0","112 days 01:59:00",1,558.29,2,1,2,"212",At-Risk
"15396.0","112 days 01:54:00",2,796.38,2,2,2,"222",At-Risk
"12418.0","112 days 01:42:00",4,2021.20,2,3,3,"233",Customers Needing Attention
"16419.0","112 days 00:17:00",8,1487.42,2,4,3,"243",Customers Needing Attention
"13242.0","111 days 23:57:00",7,699.40,2,4,2,"242",Other
"15938.0","111 days 23:54:00",9,734.81,2,4,2,"242",Other
"16828.0","111 days 23:26:00",1,113.50,2,1,1,"211",Hibernating
"14772.0","111 days 21:46:00",1,139.26,2,2,1,"221",At-Risk
"12968.0","111 days 21:06:00",1,135.95,2,1,1,"211",Hibernating
"14566.0","110 days 01:45:00",4,4092.00,2,3,4,"234",Customers Needing Attention
"17029.0","110 days 01:44:00",7,2137.30,2,4,3,"243",Customers Needing Attention
"14246.0","110 days 01:00:00",3,1474.06,2,3,3,"233",Customers Needing Attention
"14224.0","109 days 23:26:00",9,1891.95,2,4,3,"243",Customers Needing Attention
"14460.0","109 days 22:31:00",9,1093.50,2,4,3,"243",Customers Needing Attention
"14013.0","109 days 21:49:00",5,1084.57,2,3,3,"233",Customers Needing Attention
"16536.0","109 days 20:56:00",1,548.97,2,1,2,"212",At-Risk
"15313.0","109 days 20:48:00",1,52.00,2,2,1,"221",At-Risk
"12363.0","109 days 02:32:00",2,552.00,2,2,2,"222",At-Risk
"16952.0","108 days 23:47:00",5,798.78,2,3,2,"232",At-Risk
"17585.0","108 days 23:20:00",7,2093.30,2,4,3,"243",Customers Needing Attention
"14265.0","108 days 23:18:00",4,1373.35,2,3,3,"233",Customers Needing Attention
"13933.0","108 days 22:47:00",2,608.79,2,2,2,"222",At-Risk
"14045.0","108 days 21:23:00",16,11313.03,2,4,4,"244",Customers Needing Attention
"17083.0","108 days 21:07:00",9,4049.79,2,4,4,"244",Customers Needing Attention
"14930.0","108 days 02:19:00",6,5192.63,2,3,4,"234",Customers Needing Attention
"14364.0","108 days 01:49:00",8,3717.35,2,4,4,"244",Customers Needing Attention
"16550.0","108 days 01:38:00",18,9429.23,2,4,4,"244",Customers Needing Attention
"12593.0","108 days 00:07:00",3,382.10,2,2,2,"222",At-Risk
"14523.0","107 days 23:37:00",1,241.09,2,1,1,"211",Hibernating
"13593.0","107 days 23:15:00",14,5511.79,2,4,4,"244",Customers Needing Attention
"17242.0","107 days 21:55:00",5,2889.28,2,3,4,"234",Customers Needing Attention
"13140.0","107 days 21:17:00",5,1215.68,2,3,3,"233",Customers Needing Attention
"13425.0","107 days 19:37:00",5,3403.63,2,3,4,"234",Customers Needing Attention
"18018.0","107 days 19:13:00",4,297.99,2,3,1,"231",Other
"17268.0","107 days 02:44:00",11,1733.89,2,4,3,"243",Customers Needing Attention
"14875.0","107 days 00:30:00",3,2862.40,2,3,4,"234",Customers Needing Attention
"17256.0","106 days 23:20:00",5,498.93,2,3,2,"232",At-Risk
"13411.0","106 days 22:53:00",1,213.55,2,1,1,"211",Hibernating
"14407.0","106 days 22:48:00",5,2142.73,2,3,3,"233",Customers Needing Attention
"15812.0","106 days 22:31:00",12,5201.47,2,4,4,"244",Customers Needing Attention
"15800.0","106 days 22:27:00",7,1242.58,2,4,3,"243",Customers Needing Attention
"12649.0","106 days 22:09:00",8,2096.65,2,4,3,"243",Customers Needing Attention
"16340.0","106 days 21:57:00",3,1526.06,2,3,3,"233",Customers Needing Attention
"14973.0","106 days 20:59:00",3,1314.45,2,3,3,"233",Customers Needing Attention
"17869.0","106 days 20:34:00",7,1036.16,2,4,3,"243",Customers Needing Attention
"17134.0","106 days 02:57:00",3,637.10,2,2,2,"222",At-Risk
"14196.0","106 days 02:25:00",1,335.52,2,1,1,"211",Hibernating
"15263.0","106 days 02:24:00",1,156.51,2,1,1,"211",Hibernating
"14314.0","106 days 02:11:00",2,229.80,2,2,1,"221",At-Risk
"13000.0","106 days 02:07:00",4,1032.50,2,3,3,"233",Customers Needing Attention
"16093.0","106 days 01:41:00",1,17.00,2,1,1,"211",Hibernating
"17844.0","106 days 01:23:00",1,51.56,2,2,1,"221",At-Risk
"16503.0","106 days 01:04:00",11,3614.34,2,4,4,"244",Customers Needing Attention
"14687.0","106 days 00:51:00",3,1402.06,2,3,3,"233",Customers Needing Attention
"16429.0","105 days 22:56:00",1,284.55,2,1,1,"211",Hibernating
"14055.0","105 days 21:46:00",3,1520.96,2,3,3,"233",Customers Needing Attention
"12624.0","105 days 21:46:00",2,569.13,2,2,2,"222",At-Risk
"12715.0","105 days 21:28:00",1,273.86,2,1,1,"211",Hibernating
"16309.0","105 days 21:15:00",2,706.57,2,2,2,"222",At-Risk
"15663.0","105 days 21:00:00",1,138.14,2,2,1,"221",At-Risk
"18200.0","105 days 18:05:00",1,163.80,2,1,1,"211",Hibernating
"17189.0","105 days 17:11:00",5,957.63,2,3,3,"233",Customers Needing Attention
"13003.0","105 days 02:00:00",3,149.05,2,2,1,"221",At-Risk
"14210.0","105 days 00:14:00",16,5861.52,2,4,4,"244",Customers Needing Attention
"17146.0","105 days 00:06:00",13,5842.39,2,4,4,"244",Customers Needing Attention
"16641.0","105 days 00:01:00",2,554.50,2,2,2,"222",At-Risk
"13489.0","104 days 23:34:00",4,449.52,2,3,2,"232",At-Risk
"15641.0","104 days 22:46:00",12,5345.55,2,4,4,"244",Customers Needing Attention
"15074.0","104 days 22:05:00",3,1566.33,2,3,3,"233",Customers Needing Attention
"15569.0","103 days 02:35:00",10,3580.40,2,4,4,"244",Customers Needing Attention
"15625.0","103 days 02:29:00",9,3236.40,2,4,4,"244",Customers Needing Attention
"14472.0","103 days 01:49:00",9,2228.22,2,4,3,"243",Customers Needing Attention
"13301.0","103 days 01:25:00",4,600.19,2,3,2,"232",At-Risk
"15325.0","103 days 00:55:00",8,1602.01,2,4,3,"243",Customers Needing Attention
"15095.0","103 days 00:49:00",10,3141.64,2,4,4,"244",Customers Needing Attention
"16816.0","102 days 22:34:00",4,417.06,2,3,2,"232",At-Risk
"13778.0","102 days 21:25:00",4,1124.49,2,3,3,"233",Customers Needing Attention
"16806.0","102 days 21:23:00",4,775.54,2,3,2,"232",At-Risk
"12814.0","101 days 00:39:00",1,85.92,2,1,1,"211",Hibernating
"14078.0","101 days 00:34:00",9,1690.98,2,4,3,"243",Customers Needing Attention
"15866.0","100 days 22:41:00",1,230.53,2,1,1,"211",Hibernating
"17298.0","100 days 20:07:00",5,941.66,2,3,3,"233",Customers Needing Attention
"16842.0","100 days 02:08:00",3,1264.19,2,3,3,"233",Customers Needing Attention
"16083.0","100 days 02:03:00",4,2351.42,2,3,4,"234",Customers Needing Attention
"15596.0","100 days 01:55:00",9,3130.04,2,4,4,"244",Customers Needing Attention
"14513.0","100 days 01:25:00",6,788.01,2,3,2,"232",At-Risk
"17320.0","99 days 23:19:00",6,2895.77,2,3,4,"234",Customers Needing Attention
"17588.0","99 days 23:13:00",7,2939.55,2,3,4,"234",Customers Needing Attention
"15260.0","99 days 22:55:00",25,9188.23,2,4,4,"244",Customers Needing Attention
"16780.0","99 days 20:41:00",3,605.55,2,2,2,"222",At-Risk
"16180.0","99 days 20:22:00",13,16249.87,2,4,4,"244",Customers Needing Attention
"16278.0","99 days 19:38:00",3,1117.84,2,3,3,"233",Customers Needing Attention
"13631.0","99 days 02:53:00",11,3070.42,2,4,4,"244",Customers Needing Attention
"12436.0","99 days 00:41:00",1,429.01,2,1,2,"212",At-Risk
"16456.0","98 days 23:00:00",13,6862.91,2,4,4,"244",Customers Needing Attention
"13470.0","98 days 21:53:00",2,165.00,2,2,1,"221",At-Risk
"13045.0","98 days 21:46:00",3,808.92,2,2,2,"222",At-Risk
"13376.0","98 days 20:34:00",3,869.76,2,2,2,"222",At-Risk
"15829.0","98 days 20:05:00",2,636.14,2,2,2,"222",At-Risk
"13099.0","98 days 19:10:00",1,207.36,2,1,1,"211",Hibernating
"12739.0","98 days 19:05:00",2,2421.23,2,2,4,"224",Other
"14420.0","98 days 18:43:00",4,1639.17,2,3,3,"233",Customers Needing Attention
"16808.0","98 days 17:16:00",2,288.42,2,2,1,"221",At-Risk
"14276.0","98 days 03:05:00",7,2102.68,2,4,3,"243",Customers Needing Attention
"14436.0","98 days 02:37:00",2,271.70,2,2,1,"221",At-Risk
"18027.0","98 days 02:12:00",1,115.31,2,1,1,"211",Hibernating
"14463.0","97 days 21:30:00",4,786.57,2,3,2,"232",At-Risk
"14171.0","97 days 20:07:00",2,498.79,2,2,2,"222",At-Risk
"16761.0","96 days 01:35:00",1,316.62,2,1,1,"211",Hibernating
"12710.0","96 days 00:50:00",3,1023.02,2,3,3,"233",Customers Needing Attention
"12851.0","96 days 00:09:00",2,284.13,2,2,1,"221",At-Risk
"17774.0","96 days 00:01:00",9,3327.05,2,4,4,"244",Customers Needing Attention
"14965.0","95 days 23:30:00",2,599.00,2,2,2,"222",At-Risk
"17050.0","95 days 23:02:00",10,4391.66,2,4,4,"244",Customers Needing Attention
"17229.0","95 days 22:54:00",2,318.76,2,2,1,"221",At-Risk
"13240.0","95 days 22:42:00",8,1718.12,2,4,3,"243",Customers Needing Attention
"13548.0","95 days 22:00:00",3,908.99,2,3,3,"233",Customers Needing Attention
"17722.0","95 days 21:28:00",5,4430.36,2,3,4,"234",Customers Needing Attention
"14565.0","95 days 03:43:00",5,3709.22,2,3,4,"234",Customers Needing Attention
"16551.0","95 days 03:12:00",7,2237.12,2,4,3,"243",Customers Needing Attention
"13748.0","95 days 03:05:00",9,2268.35,2,4,3,"243",Customers Needing Attention
"15364.0","95 days 03:04:00",2,913.19,2,2,3,"223",At-Risk
"12422.0","95 days 03:02:00",12,3639.35,2,4,4,"244",Customers Needing Attention
"13931.0","95 days 02:38:00",11,5257.38,2,4,4,"244",Customers Needing Attention
"15307.0","95 days 01:12:00",1,205.30,2,1,1,"211",Hibernating
"12502.0","95 days 00:58:00",5,2995.87,2,3,4,"234",Customers Needing Attention
"16820.0","95 days 00:44:00",1,497.61,2,1,2,"212",At-Risk
"13851.0","95 days 00:14:00",8,4606.46,2,4,4,"244",Customers Needing Attention
"12816.0","95 days 00:09:00",2,434.35,2,2,2,"222",At-Risk
"16172.0","94 days 23:28:00",8,1884.55,2,4,3,"243",Customers Needing Attention
"13192.0","94 days 22:37:00",6,2558.58,2,3,4,"234",Customers Needing Attention
"12616.0","94 days 21:33:00",3,1023.10,2,3,3,"233",Customers Needing Attention
"13744.0","94 days 21:31:00",2,1156.36,2,2,3,"223",At-Risk
"17309.0","94 days 21:30:00",3,330.59,2,2,1,"221",At-Risk
"15491.0","94 days 20:54:00",6,3100.09,3,3,4,"334",Loyal Customers
"18196.0","94 days 20:28:00",4,1462.39,3,3,3,"333",Other
"17560.0","94 days 03:32:00",8,1895.80,3,4,3,"343",Loyal Customers
"13158.0","94 days 00:52:00",5,1508.18,3,3,3,"333",Other
"16400.0","94 days 00:23:00",9,3159.44,3,4,4,"344",Champions
"14208.0","94 days 00:02:00",2,567.05,3,2,2,"322",Potential Loyalists
"15462.0","93 days 23:39:00",4,737.05,3,3,2,"332",Potential Loyalists
"17339.0","93 days 23:21:00",3,362.36,3,2,2,"322",Potential Loyalists
"16175.0","93 days 22:18:00",7,1836.44,3,4,3,"343",Loyal Customers
"17460.0","93 days 21:46:00",16,2228.27,3,4,3,"343",Loyal Customers
"13130.0","93 days 21:20:00",1,64.00,3,1,1,"311",Promising
"13122.0","93 days 20:57:00",2,922.39,3,2,3,"323",Potential Loyalists
"13210.0","93 days 04:32:00",1,353.48,3,2,2,"322",Potential Loyalists
"15071.0","93 days 01:07:00",4,1455.56,3,3,3,"333",Other
"15885.0","92 days 21:54:00",13,1921.82,3,4,3,"343",Loyal Customers
"18093.0","92 days 21:07:00",8,4452.71,3,4,4,"344",Champions
"13889.0","92 days 03:37:00",6,1964.23,3,3,3,"333",Other
"15488.0","92 days 02:39:00",5,431.92,3,3,2,"332",Potential Loyalists
"18222.0","92 days 02:05:00",1,443.00,3,1,2,"312",Promising
"15653.0","92 days 02:01:00",2,877.44,3,2,2,"322",Potential Loyalists
"13244.0","92 days 01:04:00",1,121.74,3,1,1,"311",Promising
"13330.0","92 days 00:23:00",6,2806.18,3,3,4,"334",Loyal Customers
"13925.0","92 days 00:03:00",4,678.25,3,3,2,"332",Potential Loyalists
"13848.0","91 days 23:52:00",8,3335.00,3,4,4,"344",Champions
"16031.0","91 days 23:43:00",2,548.94,3,2,2,"322",Potential Loyalists
"13249.0","91 days 23:24:00",9,1608.93,3,4,3,"343",Loyal Customers
"14223.0","91 days 23:12:00",3,991.13,3,3,3,"333",Other
"13814.0","91 days 23:02:00",3,2257.32,3,3,3,"333",Other
"15400.0","91 days 22:53:00",8,1302.30,3,4,3,"343",Loyal Customers
"15198.0","91 days 22:08:00",5,571.35,3,3,2,"332",Potential Loyalists
"12592.0","91 days 21:46:00",4,1723.64,3,3,3,"333",Other
"14410.0","91 days 21:42:00",11,2644.19,3,4,4,"344",Champions
"12535.0","91 days 04:02:00",2,716.35,3,2,2,"322",Potential Loyalists
"13441.0","91 days 03:12:00",2,720.90,3,2,2,"322",Potential Loyalists
"16027.0","91 days 02:03:00",15,2048.36,3,4,3,"343",Loyal Customers
"14414.0","91 days 00:41:00",8,2399.33,3,4,4,"344",Champions
"16723.0","90 days 23:49:00",4,1301.63,3,3,3,"333",Other
"14915.0","90 days 23:16:00",11,1811.25,3,4,3,"343",Loyal Customers
"15652.0","90 days 22:28:00",5,1420.34,3,3,3,"333",Other
"14628.0","90 days 21:52:00",5,1998.00,3,3,3,"333",Other
"14837.0","89 days 01:52:00",9,3460.32,3,4,4,"344",Champions
"12635.0","89 days 01:46:00",4,2624.41,3,3,4,"334",Loyal Customers
"15035.0","89 days 01:42:00",1,252.73,3,1,1,"311",Promising
"15636.0","89 days 01:33:00",4,1444.58,3,3,3,"333",Other
"16384.0","89 days 01:31:00",4,1358.95,3,3,3,"333",Other
"15939.0","89 days 01:20:00",15,8683.09,3,4,4,"344",Champions
"14212.0","89 days 00:05:00",2,2190.14,3,2,3,"323",Potential Loyalists
"13124.0","89 days 00:05:00",4,4770.55,3,3,4,"334",Loyal Customers
"13372.0","89 days 00:04:00",1,328.64,3,1,1,"311",Promising
"18255.0","88 days 23:34:00",2,303.15,3,2,1,"321",Promising
"16796.0","88 days 22:49:00",1,305.62,3,1,1,"311",Promising
"13611.0","88 days 21:59:00",10,3319.53,3,4,4,"344",Champions
"12965.0","88 days 21:19:00",1,771.91,3,1,2,"312",Promising
"18215.0","88 days 20:45:00",5,2247.49,3,3,3,"333",Other
"14307.0","88 days 03:12:00",10,5071.03,3,4,4,"344",Champions
"15980.0","88 days 03:09:00",7,6593.68,3,3,4,"334",Loyal Customers
"13375.0","88 days 02:31:00",2,1792.23,3,2,3,"323",Potential Loyalists
"16209.0","88 days 00:52:00",9,4146.78,3,4,4,"344",Champions
"16211.0","88 days 00:39:00",3,1090.59,3,3,3,"333",Other
"12884.0","87 days 23:40:00",1,309.05,3,1,1,"311",Promising
"16141.0","87 days 23:39:00",2,955.94,3,2,3,"323",Potential Loyalists
"17919.0","87 days 23:09:00",2,1840.32,3,2,3,"323",Potential Loyalists
"16984.0","87 days 23:07:00",9,10731.00,3,4,4,"344",Champions
"12924.0","87 days 22:55:00",12,2461.45,3,4,4,"344",Champions
"17433.0","87 days 22:26:00",2,569.96,3,2,2,"322",Potential Loyalists
"16475.0","87 days 22:13:00",4,544.30,3,3,2,"332",Potential Loyalists
"15996.0","87 days 21:36:00",7,1686.90,3,4,3,"343",Loyal Customers
"15673.0","87 days 20:38:00",9,6414.79,3,4,4,"344",Champions
"14500.0","87 days 20:05:00",3,356.85,3,2,2,"322",Potential Loyalists
"15764.0","87 days 18:52:00",8,4503.08,3,4,4,"344",Champions
"16451.0","87 days 03:33:00",3,1013.15,3,3,3,"333",Other
"16098.0","87 days 02:51:00",14,4448.10,3,4,4,"344",Champions
"15216.0","87 days 01:09:00",2,486.09,3,2,2,"322",Potential Loyalists
"17037.0","87 days 00:01:00",1,1267.32,3,1,3,"313",Other
"15343.0","86 days 22:55:00",1,364.50,3,2,2,"322",Potential Loyalists
"14753.0","86 days 22:00:00",2,869.51,3,2,2,"322",Potential Loyalists
"15201.0","86 days 21:57:00",7,1842.95,3,4,3,"343",Loyal Customers
"16036.0","86 days 21:57:00",4,2556.84,3,3,4,"334",Loyal Customers
"16959.0","86 days 21:47:00",1,117.35,3,1,1,"311",Promising
"18251.0","86 days 21:47:00",9,26278.86,3,4,4,"344",Champions
"14163.0","86 days 21:32:00",5,2511.32,3,3,4,"334",Loyal Customers
"16229.0","86 days 19:34:00",6,2867.86,3,3,4,"334",Loyal Customers
"17640.0","86 days 03:37:00",6,3168.94,3,3,4,"334",Loyal Customers
"12756.0","86 days 03:19:00",1,112.08,3,1,1,"311",Promising
"18173.0","86 days 01:24:00",5,2696.36,3,3,4,"334",Loyal Customers
"14660.0","86 days 01:16:00",2,285.74,3,2,1,"321",Promising
"16745.0","86 days 00:52:00",17,7194.30,3,4,4,"344",Champions
"17347.0","85 days 23:38:00",1,228.96,3,1,1,"311",Promising
"12566.0","85 days 22:20:00",1,297.65,3,1,1,"311",Promising
"17033.0","85 days 22:16:00",4,1332.79,3,3,3,"333",Other
"14177.0","85 days 21:39:00",13,2229.34,3,4,3,"343",Loyal Customers
"13877.0","85 days 21:01:00",3,449.68,3,2,2,"322",Potential Loyalists
"15322.0","85 days 03:16:00",2,1390.86,3,2,3,"323",Potential Loyalists
"17333.0","85 days 02:39:00",1,494.25,3,1,2,"312",Promising
"13539.0","85 days 02:32:00",7,1569.36,3,4,3,"343",Loyal Customers
"13518.0","85 days 02:21:00",1,659.44,3,1,2,"312",Promising
"13134.0","85 days 02:15:00",6,2475.23,3,3,4,"334",Loyal Customers
"13662.0","85 days 00:46:00",11,2250.11,3,4,3,"343",Loyal Customers
"17002.0","85 days 00:10:00",7,2571.55,3,4,4,"344",Champions
"17786.0","84 days 23:59:00",2,278.74,3,2,1,"321",Promising
"17047.0","84 days 23:23:00",6,2289.23,3,3,4,"334",Loyal Customers
"14894.0","84 days 22:59:00",3,1362.01,3,3,3,"333",Other
"15466.0","84 days 22:42:00",4,1571.01,3,3,3,"333",Other
"12722.0","84 days 22:00:00",4,979.63,3,3,3,"333",Other
"17898.0","84 days 21:54:00",4,299.18,3,3,1,"331",Other
"15417.0","84 days 21:24:00",1,508.80,3,1,2,"312",Promising
"12995.0","84 days 21:06:00",1,211.32,3,1,1,"311",Promising
"14557.0","84 days 21:02:00",1,788.38,3,1,2,"312",Promising
"17594.0","84 days 20:16:00",4,2497.88,3,3,4,"334",Loyal Customers
"15205.0","84 days 17:14:00",2,653.24,3,2,2,"322",Potential Loyalists
"16573.0","84 days 03:37:00",2,663.61,3,2,2,"322",Potential Loyalists
"13141.0","84 days 02:56:00",17,7537.78,3,4,4,"344",Champions
"16709.0","84 days 01:54:00",14,9051.76,3,4,4,"344",Champions
"16108.0","84 days 01:02:00",4,2235.92,3,3,3,"333",Other
"12434.0","84 days 00:12:00",3,1103.43,3,3,3,"333",Other
"15099.0","83 days 23:37:00",1,410.48,3,1,2,"312",Promising
"14124.0","83 days 23:18:00",1,419.58,3,1,2,"312",Promising
"15975.0","83 days 23:17:00",1,371.01,3,2,2,"322",Potential Loyalists
"13563.0","83 days 22:05:00",2,777.53,3,2,2,"322",Potential Loyalists
"15410.0","83 days 22:03:00",10,4685.72,3,4,4,"344",Champions
"12871.0","83 days 21:43:00",3,744.02,3,2,2,"322",Potential Loyalists
"15523.0","83 days 20:21:00",16,17359.99,3,4,4,"344",Champions
"16878.0","83 days 19:11:00",1,13.30,3,1,1,"311",Promising
"15947.0","82 days 02:04:00",1,1708.24,3,1,3,"313",Other
"18194.0","81 days 23:21:00",6,4162.04,3,3,4,"334",Loyal Customers
"13067.0","81 days 23:12:00",3,508.51,3,2,2,"322",Potential Loyalists
"17802.0","81 days 21:54:00",10,5035.27,3,4,4,"344",Champions
"13334.0","81 days 21:29:00",5,6263.75,3,3,4,"334",Loyal Customers
"16370.0","81 days 20:55:00",4,1320.56,3,3,3,"333",Other
"18094.0","81 days 03:22:00",13,6310.52,3,4,4,"344",Champions
"12379.0","81 days 02:41:00",4,1470.22,3,3,3,"333",Other
"14934.0","81 days 02:40:00",5,3403.50,3,3,4,"334",Loyal Customers
"17058.0","81 days 02:37:00",3,1179.89,3,3,3,"333",Other
"13325.0","81 days 02:14:00",1,675.30,3,1,2,"312",Promising
"16080.0","81 days 02:08:00",4,602.56,3,3,2,"332",Potential Loyalists
"13562.0","81 days 01:59:00",8,4659.23,3,4,4,"344",Champions
"16906.0","81 days 01:01:00",7,1447.95,3,3,3,"333",Other
"18232.0","81 days 01:01:00",4,592.97,3,3,2,"332",Potential Loyalists
"12527.0","81 days 00:55:00",5,717.51,3,3,2,"332",Potential Loyalists
"13774.0","81 days 00:44:00",1,345.00,3,2,2,"322",Potential Loyalists
"12497.0","81 days 00:21:00",3,5996.50,3,3,4,"334",Loyal Customers
"12752.0","80 days 23:18:00",1,4366.78,3,1,4,"314",Other
"15504.0","80 days 23:05:00",4,412.60,3,3,2,"332",Potential Loyalists
"15675.0","80 days 23:02:00",4,542.04,3,3,2,"332",Potential Loyalists
"13228.0","80 days 22:22:00",1,358.00,3,2,2,"322",Potential Loyalists
"17628.0","80 days 21:29:00",1,75.75,3,1,1,"311",Promising
"18017.0","80 days 20:35:00",4,688.00,3,3,2,"332",Potential Loyalists
"16527.0","80 days 20:29:00",2,1272.44,3,2,3,"323",Potential Loyalists
"17848.0","80 days 20:01:00",30,3619.75,3,4,4,"344",Champions
"14236.0","80 days 03:37:00",5,1744.64,3,3,3,"333",Other
"15341.0","80 days 03:10:00",2,2402.72,3,2,4,"324",Other
"16215.0","80 days 02:32:00",1,242.35,3,1,1,"311",Promising
"15888.0","80 days 00:20:00",3,423.49,3,2,2,"322",Potential Loyalists
"16624.0","80 days 00:11:00",2,810.57,3,2,2,"322",Potential Loyalists
"16777.0","79 days 23:09:00",5,1307.76,3,3,3,"333",Other
"16584.0","79 days 23:05:00",5,3163.67,3,3,4,"334",Loyal Customers
"15026.0","79 days 22:58:00",5,1056.81,3,3,3,"333",Other
"13356.0","79 days 22:17:00",1,768.24,3,1,2,"312",Promising
"13038.0","79 days 22:13:00",3,908.46,3,3,3,"333",Other
"16928.0","79 days 21:40:00",26,4013.78,3,4,4,"344",Champions
"17873.0","79 days 20:09:00",18,6386.50,3,4,4,"344",Champions
"12435.0","79 days 03:44:00",6,13925.93,3,3,4,"334",Loyal Customers
"14356.0","79 days 03:32:00",2,701.23,3,2,2,"322",Potential Loyalists
"12390.0","79 days 03:17:00",1,504.84,3,1,2,"312",Promising
"12701.0","79 days 02:03:00",6,2248.41,3,3,3,"333",Other
"16493.0","79 days 01:40:00",7,2132.09,3,4,3,"343",Loyal Customers
"13908.0","79 days 01:01:00",4,2319.55,3,3,4,"334",Loyal Customers
"17415.0","79 days",1,507.84,3,1,2,"312",Promising
"13946.0","78 days 23:17:00",6,1876.23,3,3,3,"333",Other
"12604.0","78 days 22:42:00",2,236.18,3,2,1,"321",Promising
"12550.0","78 days 22:15:00",1,824.83,3,1,2,"312",Promising
"16627.0","78 days 22:12:00",1,322.80,3,1,1,"311",Promising
"17475.0","78 days 21:55:00",1,194.37,3,1,1,"311",Promising
"17731.0","78 days 21:48:00",6,1708.99,3,3,3,"333",Other
"13959.0","78 days 21:44:00",6,1076.18,3,3,3,"333",Other
"14951.0","78 days 21:35:00",1,311.69,3,1,1,"311",Promising
"12520.0","78 days 21:27:00",5,2346.26,3,3,4,"334",Loyal Customers
"14887.0","78 days 21:18:00",1,1862.00,3,1,3,"313",Other
"13529.0","78 days 03:35:00",2,307.76,3,2,1,"321",Promising
"17172.0","78 days 03:14:00",3,956.57,3,3,3,"333",Other
"15810.0","78 days 03:12:00",8,2999.04,3,4,4,"344",Champions
"16213.0","78 days 02:47:00",1,159.00,3,1,1,"311",Promising
"15603.0","78 days 02:46:00",2,88.48,3,2,1,"321",Promising
"12409.0","78 days 02:12:00",7,23419.29,3,3,4,"334",Loyal Customers
"16735.0","78 days 01:01:00",14,6270.56,3,4,4,"344",Champions
"12854.0","78 days 00:35:00",7,2994.02,3,4,4,"344",Champions
"17027.0","78 days 00:26:00",9,1327.11,3,4,3,"343",Loyal Customers
"13486.0","77 days 23:37:00",3,1122.41,3,3,3,"333",Other
"15067.0","77 days 23:30:00",5,3877.88,3,3,4,"334",Loyal Customers
"14038.0","77 days 23:13:00",5,3069.88,3,3,4,"334",Loyal Customers
"13220.0","77 days 23:12:00",5,1336.09,3,3,3,"333",Other
"16236.0","77 days 22:40:00",1,432.20,3,1,2,"312",Promising
"17311.0","77 days 22:39:00",6,3566.56,3,3,4,"334",Loyal Customers
"17603.0","77 days 22:32:00",4,1793.48,3,3,3,"333",Other
"13055.0","77 days 22:24:00",4,2321.11,3,3,4,"334",Loyal Customers
"12930.0","77 days 21:32:00",2,415.80,3,2,2,"322",Potential Loyalists
"17079.0","77 days 21:16:00",1,118.80,3,1,1,"311",Promising
"12609.0","77 days 20:16:00",9,3021.86,3,4,4,"344",Champions
"14854.0","77 days 19:50:00",11,4322.86,3,4,4,"344",Champions
"12579.0","77 days 19:35:00",1,386.42,3,1,2,"312",Promising
"13279.0","77 days 19:26:00",1,137.75,3,2,1,"321",Promising
"12425.0","77 days 19:19:00",2,1741.41,3,2,3,"323",Potential Loyalists
"13320.0","77 days 18:43:00",6,2228.10,3,3,3,"333",Other
"14147.0","77 days 18:40:00",9,2590.20,3,4,4,"344",Champions
"16715.0","77 days 18:35:00",2,625.52,3,2,2,"322",Potential Loyalists
"13519.0","77 days 18:26:00",2,343.21,3,2,1,"321",Promising
"12516.0","77 days 03:37:00",4,2288.62,3,3,4,"334",Loyal Customers
"15744.0","77 days 02:58:00",1,34.80,3,1,1,"311",Promising
"13127.0","77 days 02:24:00",1,259.17,3,1,1,"311",Promising
"17388.0","77 days 02:19:00",11,2691.57,3,4,4,"344",Champions
"17480.0","77 days 01:11:00",2,902.03,3,2,3,"323",Potential Loyalists
"15075.0","77 days 00:23:00",1,773.03,3,1,2,"312",Promising
"18189.0","77 days 00:10:00",3,1403.73,3,3,3,"333",Other
"16978.0","77 days",3,768.88,3,2,2,"322",Potential Loyalists
"14014.0","76 days 23:32:00",3,1948.21,3,3,3,"333",Other
"14880.0","76 days 23:08:00",3,706.19,3,2,2,"322",Potential Loyalists
"13336.0","76 days 22:45:00",1,795.12,3,2,2,"322",Potential Loyalists
"14652.0","76 days 22:29:00",1,114.18,3,1,1,"311",Promising
"15475.0","76 days 21:30:00",1,454.11,3,1,2,"312",Promising
"15978.0","76 days 21:29:00",3,3279.42,3,3,4,"334",Loyal Customers
"16485.0","76 days 21:00:00",5,2260.93,3,3,3,"333",Other
"16872.0","76 days 20:45:00",6,1213.13,3,3,3,"333",Other
"15549.0","76 days 20:28:00",8,2306.51,3,4,4,"344",Champions
"17506.0","75 days 01:11:00",1,302.20,3,1,1,"311",Promising
"16689.0","75 days 01:11:00",2,422.60,3,2,2,"322",Potential Loyalists
"16480.0","75 days 01:10:00",1,769.29,3,1,2,"312",Promising
"13787.0","75 days 00:44:00",6,1222.50,3,3,3,"333",Other
"17498.0","75 days 00:25:00",1,272.22,3,1,1,"311",Promising
"14561.0","75 days 00:11:00",3,1080.76,3,3,3,"333",Other
"15799.0","75 days 00:04:00",4,1424.29,3,3,3,"333",Other
