"stock_code","description","sales_2011","sales_growth_rate","relative_market_share","bcg_quadrant"
"22204",milk pan blue polkadot,645.63,3.6024379811804962,0.00383232345776329973,Question Mark
"21163",do not touch my stuff door hanger,645.08,-0.32722873472112135497,0.00382905877380844971,Dog
"85071B",red charlie+lola personal doorsign,644.83,0.04520698933445715953,0.00382757482655624516,Dog
"47574A",english rose scented hanging flower,644.70,3.1029720613504741,0.00382680317398509880,Question Mark
"21747",small skull windmill,644.36,-0.64210573088501571855,0.00382478500572210060,Dog
"22715",card wedding day,643.94,0.29635818251363920037,0.00382229197433839696,Dog
"85032B",blossom images gift wrap set,642.78,1.0190350546551074,0.00381540645908816784,Question Mark
"46776B",woven berries cushion cover,641.78,-0.11035639529242157501,0.00380947067007934963,Dog
"22806",set of 6 t-lights wedding cake,641.64,0.18213640885810088802,0.00380863965961811508,Dog
"79066K",retro mod tray,641.13,0.16480142436684713492,0.00380561240722361779,Dog
"46776A",woven bubble gum cushion cover,639.32,0.02073986556607539157,0.00379486862911765684,Dog
"22339",christmas tree painted zinc,638.64,-0.10096289205473281153,0.00379083229259166045,Dog
"85035A",gardenia 3 wick morris boxed candle,637.95,-0.59380730440097799511,0.00378673659817557589,Dog
"84913B",mint green rose towel,631.31,-0.36453405270468866386,0.00374732295915702299,Dog
"84660A",white stitched wall clock,630.09,1.8984313905883435,0.00374008129656626477,Question Mark
"21630",floor cushion elephant carnival,626.30,-0.47968330716380463408,0.00371758465622284377,Dog
"20767",blue paisley journal,625.66,-0.31774712392999291205,0.00371378575125720011,Dog
"22264",felt farm animal white bunny,624.88,0.15707804832885843903,0.00370915583583032191,Dog
"84929",asstd fruit+flowers fridge magnets,624.36,0.68764190723321440156,0.00370606922554573644,Question Mark
"35810A",enamel pink coffee container,624.11,-0.30700644015101043749,0.00370458527829353189,Dog
"21205",multicolour 3d balls garland,623.80,-0.35565173379058164878,0.00370274518370079824,Dog
"22480",red tea towel classic design,623.44,-0.73050804231020277601,0.00370060829965762369,Dog
"21739",cosy slipper shoes small green,623.41,0.04409794332417766463,0.00370043022598735914,Dog
"20840",french floral cushion cover,623.00,-0.20011298564568728655,0.00369799655249374368,Dog
"22448",pin cushion babushka red,622.72,0.06132188021951801479,0.00369633453157127458,Dog
"85049D",bright blues ribbons,622.49,-0.72671797280745270718,0.00369496930009924639,Dog
"21106",cream slice flannel chocolate spot,619.89,-0.57682934321816953040,0.00367953624867631905,Dog
"22520",childs garden trowel blue,618.74,-0.55594628926574756529,0.00367271009131617811,Dog
"22403",magnets pack of 4 vintage labels,618.51,0.02184077053974128104,0.00367134485984414992,Dog
"22136",love heart sock hanger,617.51,-0.77024849966328463052,0.00366540907083533172,Dog
"22276",wash bag vintage rose paisley,615.18,-0.84769190775058491477,0.00365157868244478529,Dog
"22324",blue polkadot kids bag,614.38,-0.22611444910503974102,0.00364683005123773072,Dog
"84789",enchanted bird plant cage,614.35,-0.34931579393323165565,0.00364665197756746618,Dog
"85141",jardin etched glass fruitbowl,614.24,-0.07840960240060015004,0.00364599904077649617,Dog
"21883",stars gift tape,613.61,0.13444508125496866276,0.00364225949370094070,Dog
"22615",pack of 12 circus parade tissues,613.02,0.06364298851372453760,0.00363875737818573796,Dog
"22559",seaside flying disc,612.76,-0.39169884744820465984,0.00363721407304344523,Dog
"37475",set/4 colourful mixing bowls,611.75,0.15866131292852001970,0.00363121892614453884,Dog
"21417",cockle shell dish,610.86,0.56892256324643636831,0.00362593607392669063,Question Mark
"21640",assorted tutti frutti  fob notebook,610.27,-0.53439383535515373465,0.00362243395841148789,Dog
"21426",woodland storage box small,609.88,-0.22138671500976649772,0.00362011900069804879,Dog
"21446","12 red rose peg place settings",609.59,-0.39792985609734417130,0.00361839762188549151,Dog
"22057",ceramic plate strawberry design,608.32,-0.82003964145194213531,0.00361085916984429238,Dog
"22756",large yellow babushka notebook,607.74,-0.24455548926014319809,0.00360741641221917782,Dog
"22495",set of 2 round tins camembert,607.05,-0.71478441451049854585,0.00360332071780309326,Dog
"85032C",curious images gift wrap set,606.44,0.73342861226239817064,0.00359969988650771415,Question Mark
"90200D",pink sweetheart bracelet,606.39,-0.11362041747061918962,0.00359940309705727324,Dog
"84763",zinc finish 15cm planter pots,605.30,-0.55222003580464276731,0.00359293308703766139,Dog
"22269",egg cup natural chicken,605.21,-0.17890866663048787106,0.00359239886602686776,Dog
"22233",jigsaw rabbit and birdhouse,602.78,0.05451173856757986075,0.00357797489873543951,Dog
"84596L",biscuits small bowl light blue,602.74,0.49163531973866561077,0.00357773746717508678,Question Mark
"22258",felt farm animal rabbit,601.58,-0.13062705030564908883,0.00357085195192485766,Dog
"84637",kitchen flower pots wall plaque,600.92,-0.29576111286901287956,0.00356693433117903764,Dog
"21473",sweetheart cream steel table rect,598.71,-0.76914979757085020243,0.00355381623746954940,Dog
"22266",easter decoration hanging bunny,596.50,0.38524418847681196442,0.00354069814376006116,Question Mark
"20967",grey floral feltcraft shoulder bag,596.09,-0.81996895235333913212,0.00353826447026644570,Dog
"85199L",large hanging ivory & red wood bird,595.22,-0.62936118012615742903,0.00353310033382877386,Dog
"20932",pink pot plant candle,594.56,0.12159969817015657423,0.00352918271308295384,Dog
"21613",s/12 vanilla  botanical t-lights,594.07,-0.51541674143922214790,0.00352627417646863292,Dog
"79163",black champagne glass,593.55,-0.04401816776188635485,0.00352318756618404745,Dog
"84800L",large white/pink rose art flower,592.72,0.56775200359721744650,0.00351826086130672834,Question Mark
"72232",feng shui pillar candle,591.09,-0.01018135539293668470,0.00350858552522235466,Dog
"84086C",pink/purple retro radio,590.43,1.0496771505936263,0.00350466790447653464,Question Mark
"22420",lipstick pen baby pink,590.23,0.37250023253650823179,0.00350348074667477100,Dog
"21696",small silver trellis candlepot,589.78,-0.61332240616292411080,0.00350080964162080280,Dog
"22035",vintage caravan greeting card,587.87,-0.46698280004714799938,0.00348947228461396003,Dog
"84817",danish rose decorative plate,587.16,0.67625899280575539568,0.00348525787441769910,Question Mark
"20772",garden path journal,585.61,-0.41906075155747787786,0.00347605740145403088,Dog
"22247",bunny decoration magic garden,584.23,0.32957829817254955509,0.00346786601262186175,Dog
"21709",folding umbrella chocolate polkadot,584.07,1.9696461256863941,0.00346691628638045084,Question Mark
"22129",party cones candy tree decoration,584.06,-0.67385526021889658253,0.00346685692849036265,Dog
"21356",toast its - fairy flower,583.04,-0.54276034600393685350,0.00346080242370136808,Dog
"22389",paperweight save the planet,582.90,-0.15914139811315311157,0.00345997141324013353,Dog
"21096",set/6 fruit salad  paper plates,581.09,-0.72704939593784641978,0.00344922763513417257,Dog
"84665",square cherry blossom cabinet,577.15,-0.26715764078471208177,0.00342584062643942883,Dog
"85231B",cinammon set of 9 t-lights,576.28,-0.45906978927113155301,0.00342067649000175699,Dog
"22525",childrens garden gloves pink,572.82,-0.74365767321969578312,0.00340013866003124599,Dog
"22703",pink cat bowl,572.81,0.62177236693091732729,0.00340007930214115781,Question Mark
"22067",choc truffle gold trinket pot,572.26,-0.75479055258467023173,0.00339681461818630780,Dog
"84659A",white travel alarm clock,570.85,-0.34924362467368133058,0.00338844515568387412,Dog
"84923",pink butterfly handbag w bobbles,570.58,0.11814850379196143369,0.00338684249265149321,Dog
"20658",red retrospot luggage tag,569.46,0.64265728214151787002,0.00338019440896161681,Question Mark
"21448","12 daisy pegs in wood box",569.40,-0.46661920508088765655,0.00337983826162108772,Dog
"21159",moody boy  door hanger,568.90,-0.13447641071673081897,0.00337687036711667862,Dog
"22533",magic drawing slate bake a cake,568.25,-0.54920471222878902067,0.00337301210426094678,Dog
"84796A",pink hawaiian picnic hamper for 2,568.13,-0.61581168260322698441,0.00337229980957988860,Dog
"21171",bathroom metal sign,567.27,-0.69503744361953196820,0.00336719503103230494,Dog
"84660B",black stitched wall clock,559.86,0.78236923370793671007,0.00332321083447696202,Question Mark
"85130D",beaded crystal heart pink large,559.39,0.61426139151011456440,0.00332042101364281746,Question Mark
"22359",glass jar kings choice,558.53,-0.83752516261155909287,0.00331531623509523380,Dog
"22515",childs garden spade pink,558.49,-0.65155135732067207806,0.00331507880353488107,Dog
"22194",black diner wall clock,557.73,-0.78221073307118284021,0.00331056760388817923,Dog
"21292",small stripes chocolate gift bag,557.11,-0.29395736699363799965,0.00330688741470271194,Dog
"85025B",eau de nile heart shape photo frame,555.06,0.30039359010402024178,0.00329471904723463462,Dog
"85187",s/12 mini rabbit easter,554.88,1.0946772366930917,0.00329365060521304734,Question Mark
"20764",abstract circles sketchbook,554.32,-0.56946353814727652601,0.00329032656336810914,Dog
"21015",dark bird house tree decoration,554.29,1.5217925386715196,0.00329014848969784460,Question Mark
"22096",pink paisley square tissue box,554.28,0.48923936698997823692,0.00329008913180775641,Question Mark
"21264",white goose feather tree 60cm,551.91,0.55096248419277785584,0.00327602131185685726,Question Mark
"22232",jigsaw toadstools 3 piece,551.66,-0.20954291445765869036,0.00327453736460465271,Dog
"22286","decoration , wobbly rabbit , metal",550.91,-0.52713617441311531694,0.00327008552284803905,Dog
"85071A",blue charlie+lola personal doorsign,550.73,-0.33847040876385869239,0.00326901708082645178,Dog
"22116",metal sign his dinner is served,549.84,0.51780489151438193563,0.00326373422860860357,Question Mark
"21277",french style embossed heart cabinet,549.48,-0.31640561824311715455,0.00326159734456542902,Dog
"21808","christmas garland stars,trees",547.83,-0.74528301886792452830,0.00325180329270087897,Dog
"21261",green goose feather christmas tree,546.75,-0.06571999794945404214,0.00324539264057135531,Dog
"17129F",blue glass gems in bag,545.53,0.55319875864817925576,0.00323815097798059709,Question Mark
"21684",small medina stamped metal bowl,543.37,-0.32906515860570214973,0.00322532967372154976,Dog
"21865",pink union jack  passport cover,543.24,-0.58839841796608628449,0.00322455802115040340,Dog
"20832",red flock love heart photo frame,541.63,-0.00018459380134015100,0.00321500140084620608,Dog
"22021",blue felt easter egg basket,541.15,-0.71846776543055728972,0.00321215222212197334,Dog
"84748",folk felt hanging multicol garland,540.59,-0.43531488619389343278,0.00320882818027703514,Dog
"85019A",romantic images notebook set,538.88,0.37063790823074575237,0.00319867798107195601,Dog
"85163A",white baroque wall clock,537.78,0.03341724475873863833,0.00319214861316225598,Dog
"35971",rose folkart heart decorations,537.14,-0.61453063216287397648,0.00318834970819661233,Dog
"21581",skulls  design  cotton tote bag,536.68,-0.36140693233064813603,0.00318561924525255595,Dog
"22162",heart garland rustic padded,536.46,-0.82761734302047216768,0.00318431337167061594,Dog
"22825",decorative plant pot with frieze,536.44,0.87284851447124951995,0.00318419465589043958,Question Mark
"70007",hi tec alpine hand warmer,536.21,-0.53745891811226030174,0.00318282942441841139,Dog
"21576",lets go shopping cotton tote bag,535.85,-0.43353841600067656138,0.00318069254037523684,Dog
"16225",rattle snake eggs,534.97,-0.02063195664909197422,0.00317546904604747681,Dog
"85177",basket of flowers sewing kit,534.76,-0.42267373444028199121,0.00317422253035562499,Dog
"84912A",pink rose washbag,534.37,-0.56476021372255163876,0.00317190757264218589,Dog
"85170C",set/6 eau de nil bird t-lights,534.23,0.15429324575428892442,0.00317107656218095134,Dog
"17012B",origami jasmine incense/candle set,533.37,0.53939621334564765643,0.00316597178363336768,Question Mark
"22319",hairclips forties fabric assorted,533.26,-0.49776789918815573848,0.00316531884684239768,Dog
"22261",felt egg cosy white rabbit,531.51,-0.64227352268138376632,0.00315493121607696581,Dog
"85017B",envelope 50 blossom images,530.59,-0.34603248946187788104,0.00314947029018885306,Dog
"22709",wrap wedding day,528.50,-0.07456048189395531274,0.00313706449116042301,Dog
"22521",childs garden trowel pink,528.14,-0.64173495414337656699,0.00313492760711724845,Dog
"20704",mr robot soft toy,527.27,-0.24497744683897759003,0.00312976347067957661,Dog
"10002",inflatable political globe,525.48,-0.91771722774013626107,0.00311913840835379202,Dog
"84569D",pack 6 heart/ice-cream patches,525.45,-0.29386389292049669408,0.00311896033468352747,Dog
"21397",blue polkadot egg cup,525.35,1.9891891891891892,0.00311836675578264565,Question Mark
"21251",dinosaur height chart sticker set,524.66,-0.53538663171690694626,0.00311427106136656109,Dog
"20785",fuschia retro bar stool,523.30,-0.83382289896953049332,0.00310619838831456833,Dog
"20702",pink padded mobile,522.54,-0.81018631193900272802,0.00310168718866786649,Dog
"85088",candy spot hand bag,522.32,1.9621731979810582,0.00310038131508592648,Question Mark
"21270",antique cream cutlery cupboard,521.72,1.1924693225752227,0.00309681984168063556,Question Mark
"85036B",chocolate 1 wick morris box candle,520.57,-0.43554962808752412552,0.00308999368432049462,Dog
"72598",set/12 taper candles,519.94,-0.04802534009557463793,0.00308625413724493915,Dog
"84598",boys alphabet iron on patches,519.81,-0.85628975939088820509,0.00308548248467379278,Dog
"21468",butterfly crochet food cover,519.73,-0.71779264359327997567,0.00308500762155308732,Dog
"22260",felt egg cosy blue rabbit,519.59,-0.50078784035664187852,0.00308417661109185277,Dog
"85016",set of 6 vintage notelets kit,519.47,-0.62084695784187784655,0.00308346431641079459,Dog
"35001G",hand open shape gold,518.71,-0.63507619141421958323,0.00307895311676409275,Dog
"47563A",retro longboard ironing board cover,518.65,0.75438893211108480195,0.00307859696942356366,Question Mark
"17012D",origami rose incense/candle set,517.73,2.4651629743658390,0.00307313604353545091,Question Mark
"22707",wrap monster fun,517.44,0.33189189189189189189,0.00307141466472289363,Dog
"21253",set of picture frame  stickers,516.60,-0.18464622232042803706,0.00306642860195548633,Dog
"85107",cut glass t-light holder octagon,515.89,-0.67772988505747126437,0.00306221419175922540,Dog
"22444",grow your own plant in a can,515.69,-0.96240767577686478164,0.00306102703395746176,Dog
"22717",card dog and ball,515.56,-0.00954796073233050929,0.00306025538138631539,Dog
"22248",decoration  pink chick magic garden,515.33,0.35852687633458993489,0.00305889014991428721,Dog
"21455",painted yellow wooden daisy,515.13,0.82579570426029630680,0.00305770299211252357,Question Mark
"35599D",pink and white christmas tree 120cm,511.70,-0.21227235640942748503,0.00303734323581227711,Dog
"21926",red/cream stripe cushion cover,509.90,-0.37655128565664469904,0.00302665881559640434,Dog
"22337",angel decoration painted zinc,509.74,-0.36458826755752786019,0.00302570908935499342,Dog
"85135C",red dragonfly helicopter,509.48,-0.41165194295282637566,0.00302416578421270069,Dog
"21675",butterflies stickers,509.32,-0.51429497816177452271,0.00302321605797128978,Dog
"85172",hyacinth bulb t-light candles,509.20,-0.71053050458194055984,0.00302250376329023159,Dog
"20902",vintage keepsake box paris days,508.80,-0.42844304650640305549,0.00302012944768670431,Dog
"22496",set of 2 round tins dutch cheese,508.55,-0.66148346857131445992,0.00301864550043449976,Dog
"22543",mini jigsaw bake a cake,508.51,-0.36124858686094711720,0.00301840806887414703,Dog
"21128",gold fishing gnome,507.26,0.43277595751892441532,0.00301098833261312427,Question Mark
"21059",party invites dinosaurs,506.98,-0.40951338256190454005,0.00300932631169065517,Dog
"84687",beach hut shelf w 3 drawers,504.43,-0.27077038728983852081,0.00299419004971816874,Dog
"84951A",set of 4 pistachio lovebird coaster,503.08,1.7891556245495371,0.00298617673455626416,Question Mark
"22280",pocket bag pink paisely brown spot,501.14,-0.31341279627346211810,0.00297466130387915683,Dog
"35241",enamel blue rim biscuit bin,500.25,-0.54182847303634232122,0.00296937845166130863,Dog
"21194",pink  honeycomb paper fan,497.15,1.2149699264869681,0.00295097750573397218,Question Mark
"22023",empire birthday card,496.64,-0.68030486391842830291,0.00294795025333947490,Dog
"71279",pink glass candleholder,496.37,0.08498546416315110713,0.00294634759030709398,Dog
"35599B",black christmas tree 120cm,495.36,0.12303611507855539686,0.00294035244340818759,Dog
"22837",hot water bottle babushka,494.87,-0.97198085138306576038,0.00293744390679386667,Dog
"22513",doorstop football design,494.42,-0.65525224000278910853,0.00293477280173989847,Dog
"21219",set/4 badges balloon girl,494.06,-0.37152888199152811876,0.00293263591769672392,Dog
"22642",set of 4 napkin charms stars,493.54,-0.73789418899828994466,0.00292954930741213845,Dog
"85161",acrylic geometric lamp,492.23,0.39572404797686222247,0.00292177342381058660,Question Mark
"21654",ridged glass finger bowl,491.96,0.50875578863434231913,0.00292017076077820568,Question Mark
"22255",felt toadstool  small,490.55,-0.19148550426054422890,0.00291180129827577201,Dog
"22216",t-light holder white lace,489.73,-0.30058554698657526421,0.00290693395128854108,Dog
"85194S",hanging spring flower egg small,489.17,0.22203902170926078593,0.00290360990944360288,Dog
"21925",union stripe cushion cover,488.75,-0.55307339197863896560,0.00290111687805989923,Dog
"21711",folding umbrella white/red polkadot,488.00,2.6220589326801752,0.00289666503630328558,Question Mark
"84951B",set of 4 black lovebird coasters,487.14,2.3833865814696486,0.00289156025775570192,Question Mark
"85025C",pink heart shape photo frame,486.14,-0.36237244563364025078,0.00288562446874688371,Dog
"22482",blue tea towel classic design,485.86,-0.79056133665543016269,0.00288396244782441461,Dog
"17084R",assorted incense pack,484.56,-0.71226507526498619400,0.00287624592211295094,Dog
"21784",shoe shine box,483.82,-0.78025262182576270263,0.00287185343824642547,Dog
"85035B",chocolate 3 wick morris box candle,482.83,-0.76226162398507087886,0.00286597700712769544,Dog
"84660C",pink stitched wall clock,482.34,0.01562368398888233808,0.00286306847051337452,Dog
"85131B",beaded crystal heart green on stick,481.16,0.75215760533119697025,0.00285606423948296903,Question Mark
"21454",painted pink rabbit,480.99,0.46504827754256647681,0.00285505515535146994,Question Mark
"84509C",set of 4 polkadot placemats,480.34,3.7455048409405256,0.00285119689249573810,Question Mark
"84816",danish rose bedside cabinet,479.40,-0.36837944664031620553,0.00284561725082744899,Dog
"22862",love heart napkin box,478.87,-0.84350091016343724774,0.00284247128265277534,Dog
"22396",magnets pack of 4 retro photo,475.82,-0.51339687474433445144,0.00282436712617587980,Dog
"21634",assorted mini madras notebook,474.42,-0.50333434532720553596,0.00281605702156353431,Dog
"84616",silver roccoco chandelier,474.37,-0.51010017556542393886,0.00281576023211309340,Dog
"17021",namaste swagat incense,473.34,-0.31370160939538929970,0.00280964636943401065,Dog
"17012F",origami sandlewood incense/cand set,472.90,1.1466182478438493,0.00280703462227013063,Question Mark
"21972",set of 36 dinosaur paper doilies,472.36,-0.56247568588947963172,0.00280382929620536880,Dog
"85093",candy spot egg warmer hare,470.16,-0.23656734594462937404,0.00279077056038596874,Dog
"21638",assorted tutti frutti notebook,469.98,-0.62519438884148237940,0.00278970211836438147,Dog
"85104",silver glass t-light set,469.70,-0.02357392316647264261,0.00278804009744191237,Dog
"22516",childs garden rake blue,469.66,-0.62921383796756825036,0.00278780266588155964,Dog
"85032D",yuletide images gift wrap set,468.80,-0.46323478898074148710,0.00278269788733397598,Dog
"35809A",enamel pink tea container,467.87,-0.57620087138470457160,0.00277717760355577505,Dog
"46776C",woven frost cushion cover,467.53,0.11319317126598252339,0.00277515943529277686,Dog
"82616B",frappucino scarf knitting kit,467.47,0.04656681666554727204,0.00277480328795224776,Dog
"22050",pink paisley rose gift wrap,467.00,-0.44733727810650887574,0.00277201346711810321,Dog
"21710",folding umbrella pinkwhite polkadot,466.79,0.83724957688825914118,0.00277076695142625138,Question Mark
"20998",rose du sud oven glove,464.79,-0.00278916089167328198,0.00275889537340861497,Dog
"20761",blue paisley sketchbook,464.48,-0.42332141438220103298,0.00275705527881588132,Dog
"22953",birthday party cordon barrier tape,463.24,-0.12233568897898865122,0.00274969490044494674,Dog
"20766",garden path sketchbook,463.21,-0.47665800474522652808,0.00274951682677468220,Dog
"82616C",midnight glamour scarf knitting kit,462.78,0.02044056360388966065,0.00274696443750089037,Dog
"20838",french lattice cushion cover,461.45,3.4221370388116914,0.00273906983811916215,Question Mark
"20707",crazy daisy heart decoration,460.87,0.03371164543333931455,0.00273562708049404759,Dog
"21003",rose du sud cushion cover,460.58,1.4607576000427419,0.00273390570168149031,Question Mark
"22230",jigsaw tree with watering can,460.52,-0.30577665219488663772,0.00273354955434096122,Dog
"21014",swiss chalet tree decoration,459.75,-0.14291307022613299528,0.00272897899680417120,Dog
"20733",gold mini tape measure,458.91,-0.52330449054212674901,0.00272399293403676390,Dog
"85231G",orange scented set/9 t-lights,455.73,-0.32815886073150236610,0.00270511712498872200,Dog
"22268",easter decoration sitting bunny,454.50,-0.01835853131749460043,0.00269781610450787560,Dog
"20831",gold photo frame,453.93,0.27033834270842078751,0.00269443270477284923,Dog
"35965",folkart heart napkin rings,453.61,-0.49037737756856048265,0.00269253325229002740,Dog
"84872A",teatime funky flower backpack for 2,450.08,-0.70649381138079897748,0.00267157991708889912,Dog
"85049F",baby boom ribbons,448.59,-0.78842788890094186118,0.00266273559146575999,Dog
"21054",nurse's bag soft toy,447.50,-0.83857294879425716502,0.00265626558144614815,Dog
"75131",metal tube chime on bamboo,447.47,-0.58384948756579803954,0.00265608750777588360,Dog
"90209C",pink enamel+glass hair comb,444.69,0.58761156729739378793,0.00263958601433136898,Question Mark
"22450",silk purse babushka blue,443.15,-0.64358099956568597487,0.00263044489925778894,Dog
"84976",rectangular shaped mirror,442.79,0.64142200474495848161,0.00262830801521461439,Question Mark
"22517",childs garden rake pink,441.31,-0.62320486330492990215,0.00261952304748156344,Dog
"72819",cupid design scented candles,440.38,-0.41579443095740305913,0.00261400276370336251,Dog
"22181",snowstorm photo frame fridge magnet,439.87,-0.43423625045017235170,0.00261097551130886522,Dog
"85130C",beaded crystal heart blue  large,438.87,0.28976988861786228583,0.00260503972230004701,Dog
"35598D",pink/white christmas tree 60cm,438.51,-0.46017579279101831790,0.00260290283825687246,Dog
"21415",clam shell small,437.61,0.41410844697214502682,0.00259756062814893607,Question Mark
"35004C",set of 3 coloured  flying ducks,435.75,-0.97046519603789672884,0.00258652006059253420,Dog
"85180B",pink hearts light chain,435.35,-0.15662533901588531577,0.00258414574498900692,Dog
"22820",gift bag birthday,435.02,0.04094182958053169343,0.00258218693461609691,Dog
"85169C",eau de nil love bird candle,433.65,2.6715773431546863,0.00257405490367401596,Question Mark
"21374",mirrored wall art skulls,433.55,0.17703751968290166694,0.00257346132477313414,Dog
"85168B",black baroque carriage clock,432.79,0.97278694502689397393,0.00256895012512643231,Question Mark
"21867",pink union jack  luggage tag,432.72,-0.59435669088352472463,0.00256853461989581503,Dog
"22229",bunny wooden painted with flower,431.61,0.13167623692283489342,0.00256194589409602682,Dog
"21351",cinammon & orange wreath,430.78,-0.86936956060284440671,0.00255701918921870771,Dog
"84600",new baroque jewellery box,430.76,0.15031911768633001309,0.00255690047343853134,Dog
"84313B",blue tv tray table,430.37,-0.35585888973702722524,0.00255458551572509224,Dog
"21220",set/4 badges dogs,429.82,-0.00428568119165102972,0.00255132083177024223,Dog
"35004G",set of 3 gold flying ducks,429.25,-0.50915369749917096431,0.00254793743203521585,Dog
"22598",christmas musical zinc tree,428.98,-0.39433557350200485684,0.00254633476900283493,Dog
"21088",set/6 fruit salad paper cups,428.28,-0.69067205951392149074,0.00254217971669666219,Dog
"21067",vintage red teatime mug,427.72,-0.86888723357948397262,0.00253885567485172399,Dog
"20716",party food shopper bag,427.08,-0.69390870584188006622,0.00253505676988608034,Dog
"20735",black mini tape measure,427.05,-0.62111735114849218812,0.00253487869621581579,Dog
"21641",assorted tutti frutti keyring ball,426.69,-0.07882124352331606218,0.00253274181217264124,Dog
"21580",rabbit  design  cotton tote bag,426.07,-0.49783136506140536973,0.00252906162298717395,Dog
"21063",party invites jazz hearts,425.16,-0.48896581566421462570,0.00252366005498914938,Dog
"21850",blue  diamante pen in gift box,424.75,-0.25252969643642762868,0.00252122638149553391,Dog
"22272",feltcraft doll maria,423.30,-0.86697798364643106298,0.00251261948743274751,Dog
"21828",eight piece snake  set,421.98,-0.56068004122723912840,0.00250478424594110748,Dog
"84931B",blue scottie dog w flower pattern,421.77,0.53627886646754571283,0.00250353773024925565,Question Mark
"35637A",ivory string curtain with pole,421.09,-0.59180488372318459853,0.00249950139372325927,Dog
"85111",silver glitter flower votive holder,421.05,-0.20474076872225894796,0.00249926396216290654,Dog
"21129",silver fishing gnome,419.52,-0.21988954385703925470,0.00249018220497941468,Dog
"21318",glass chalice blue small,418.36,-0.12265911712278494285,0.00248329668972918556,Dog
"20768",green fern journal,418.25,-0.48522443353148961833,0.00248264375293821556,Dog
"21365",mirrored wall art stars,417.57,0.39622830775403751630,0.00247860741641221918,Question Mark
"21061",party invites football,416.85,-0.18828134127818670405,0.00247433364832587007,Dog
"20803",small pink glass sundae dish,416.56,-0.08129328216664461206,0.00247261226951331279,Dog
"84754",s/15 silver glass baubles in bag,415.20,-0.81254909750878111766,0.00246453959646132002,Dog
"22647",ceramic love heart money bank,414.10,-0.20440354281542392745,0.00245801022855162000,Dog
"21849",silver diamante pen in gift box,412.72,-0.60725501018213653579,0.00244981883971945087,Dog
"84806B",white candystuft artificial flower,411.56,1.6304486769781414,0.00244293332446922175,Question Mark
"22545",mini jigsaw bunnies,411.42,-0.51182410384802496529,0.00244210231400798720,Dog
"21656",ridged glass posy vase,410.91,-0.65080053028757903324,0.00243907506161348991,Dog
"21358",toast its - happy birthday,410.76,-0.57782437099161322151,0.00243818469326216718,Dog
"77101A",union flag windsock,410.69,-0.51035469448584202683,0.00243776918803154991,Dog
"20966",sandwich bath sponge,408.12,-0.88003562599757202360,0.00242251421027888711,Dog
"35598B",black christmas tree 60cm,407.03,-0.03189515745409570926,0.00241604420025927526,Dog
"82613D",metal sign cupcake single hook,405.73,-0.49016084443327469213,0.00240832767454781159,Dog
"84920",pink flower fabric pony,404.62,0.07206825287478141063,0.00240173894874802338,Dog
"85208",set/12 funky felt flower peg in bag,404.30,-0.06094671807497561202,0.00239983949626520156,Dog
"20903",vintage keepsake box travelogue,403.75,-0.01319809360870096542,0.00239657481231035154,Dog
"20934",set/3 pot plant candles,402.42,-0.32056931570683280150,0.00238868021292862332,Dog
"22127",party cones carnival assorted,402.16,-0.89104160175564556550,0.00238713690778633059,Dog
"21062",party invites spaceman,402.13,-0.15349963161772445006,0.00238695883411606604,Dog
"22856",assorted easter decorations  bells,401.79,-0.39631287937977041890,0.00238494066585306785,Dog
"22643",set of 4 napkin charms leaves,401.05,-0.36232967102857233714,0.00238054818198654238,Dog
"85071C","charlie+lola""extremely busy"" sign",400.84,0.02187324733595064498,0.00237930166629469056,Dog
"22511",retrospot babushka doorstop,400.71,0.29847699287103046014,0.00237853001372354419,Dog
"22903",calendar family favourites,400.11,-0.75050975550442411658,0.00237496854031825326,Dog
"21112","swiss roll towel, pink  spots",399.69,-0.86843387295338288445,0.00237247550893454962,Dog
"22390",paperweight childhood memories,399.54,-0.62638164169892835101,0.00237158514058322688,Dog
"84625A",pink new baroquecandlestick candle,399.35,-0.53182335080129896013,0.00237045734067155143,Dog
"85203",hanging wood and felt butterfly,398.80,0.47928335620757446493,0.00236719265671670141,Question Mark
"84974",s/2 zinc heart design planters,398.00,-0.22174423152131403989,0.00236244402550964684,Dog
"21187",white bell honeycomb paper garland,396.15,-0.79196315571123236164,0.00235146281584333316,Dog
"20615",blue polkadot passport cover,395.89,1.7353693083673046,0.00234991951070104043,Question Mark
"20619",tropical passport cover,394.46,-0.16652228115029475775,0.00234143133241843039,Dog
"22287","decoration , wobbly chicken, metal",394.30,-0.44652657879591808088,0.00234048160617701947,Dog
"90114",summer daisies bag charm,392.82,2.1082449754708023,0.00233169663844396853,Question Mark
"84849B",fairy soap soap holder,392.74,-0.85957573092201472392,0.00233122177532326307,Dog
"84820",danish rose trinket trays,392.73,-0.22724410688284601157,0.00233116241743317489,Dog
"90062",carnival bracelet,392.28,-0.75815490465651066873,0.00232849131237920669,Dog
"35964",folkart clip on stars,390.31,0.40227778975353883739,0.00231679780803183482,Question Mark
"21366",mirrored wall art photo frames,389.66,-0.09907285380684839657,0.00231293954517610299,Dog
"21758",vintage shells print,389.30,-0.44836479056849742107,0.00231080266113292843,Dog
"21373",mirrored wall art snowflakes,389.04,1.6617405582922824,0.00230925935599063570,Question Mark
